timestamp,quantity_produced,avg_processing_time,avg_waiting_time,defect_volume,avg_defect_rate
2023-05-25 04:52:25.600000,441,2006,3236,4,0.012820513
2023-05-25 04:52:30,442,2006,3234,4,0.012820513
2023-05-25 04:52:41.200000,443,2005,3247,4,0.012820513
2023-05-25 04:52:45,444,2005,3243,4,0.012820513
2023-05-25 04:52:49.200000,445,2004,3240,4,0.012820513
2023-05-25 04:52:56,446,2004,3244,4,0.012820513
2023-05-25 04:53:02,447,2004,3245,4,0.012820513
2023-05-25 04:53:05.600000,448,2003,3241,4,0.012820513
2023-05-25 04:53:10.200000,449,2002,3239,4,0.012820513
2023-05-25 04:53:16.400000,450,2002,3241,4,0.012820513
2023-05-25 04:53:20.200000,451,2001,3237,4,0.012820513
2023-05-25 04:53:28.600000,452,2001,3244,4,0.012820513
2023-05-25 04:53:34.200000,453,2000,3244,4,0.012820513
2023-05-25 04:53:38.200000,454,2000,3241,4,0.012820513
2023-05-25 04:53:42.400000,455,2000,3238,4,0.012820513
2023-05-25 04:53:47,456,1999,3236,4,0.012820513
2023-05-25 04:53:53,457,1999,3238,4,0.012820513
2023-05-25 04:53:58.400000,458,1998,3238,4,0.012820513
2023-05-25 04:54:04.400000,459,1998,3239,4,0.012820513
2023-05-25 04:54:09.400000,460,1997,3238,4,0.012820513
2023-05-25 04:54:14,461,1997,3236,4,0.012820513
2023-05-25 04:54:18.800000,462,1996,3235,4,0.012820513
2023-05-25 04:54:33.800000,463,1996,3255,4,0.012820513
2023-05-25 04:54:37.800000,464,1996,3252,4,0.012820513
2023-05-25 04:54:42,465,1995,3250,4,0.012820513
2023-05-25 04:54:46.200000,466,1995,3247,4,0.012820513
2023-05-25 04:54:50.600000,467,1994,3245,4,0.012820513
2023-05-25 04:54:55.400000,468,1994,3244,4,0.012820513
2023-05-25 04:55:09.200000,469,1993,3261,4,0.012820513
2023-05-25 04:55:13.400000,470,1993,3259,4,0.012820513
2023-05-25 04:55:18.600000,471,1992,3258,4,0.012820513
2023-05-25 04:55:22.800000,472,1992,3256,4,0.012820513
2023-05-25 04:55:28,473,1991,3255,4,0.012820513
2023-05-25 04:56:43.600000,474,1991,3403,4,0.012820513
2023-05-25 04:56:58,475,1990,3422,4,0.012820513
2023-05-25 04:57:12.600000,476,1990,3441,4,0.012820513
2023-05-25 04:57:19.600000,477,1989,3444,4,0.012820513
2023-05-25 04:57:25,478,1989,3444,4,0.012820513
2023-05-25 04:57:29.800000,479,1989,3442,4,0.012820513
2023-05-25 04:57:35,480,1988,3441,4,0.012820513
2023-05-25 04:57:41.800000,481,1988,3443,4,0.012820513
2023-05-25 04:57:45.600000,482,1987,3439,4,0.012820513
2023-05-25 04:57:57.200000,483,1987,3452,4,0.012820513
2023-05-25 04:58:01.600000,484,1986,3450,4,0.012820513
2023-05-25 04:58:06.600000,485,1986,3448,4,0.012820513
2023-05-25 04:58:10.600000,486,1986,3445,4,0.012820513
2023-05-25 04:58:14.600000,487,1986,3441,4,0.012820513
2023-05-25 04:58:18.400000,488,1985,3437,4,0.012820513
2023-05-25 04:58:24.400000,489,1985,3438,4,0.012820513
2023-05-25 04:58:28.400000,490,1984,3435,4,0.012820513
2023-05-25 04:58:32.400000,491,1984,3431,4,0.012820513
2023-05-25 04:58:37.800000,492,1983,3431,4,0.012820513
2023-05-25 04:58:42,493,1983,3428,4,0.012820513
2023-05-25 04:58:46.200000,494,1983,3425,4,0.012820513
2023-05-25 04:58:50.600000,495,1983,3423,4,0.012820513
2023-05-25 04:58:54.800000,496,1982,3420,4,0.012820513
2023-05-25 04:58:59,497,1982,3417,4,0.012820513
2023-05-25 04:59:11.400000,498,1981,3430,4,0.012820513
2023-05-25 04:59:15.600000,499,1981,3428,4,0.012820513
2023-05-25 04:59:19.600000,500,1980,3425,4,0.012820513
2023-05-25 04:59:23.800000,501,1980,3422,4,0.012820513
2023-05-25 04:59:28.200000,502,1980,3419,4,0.012820513
2023-05-25 04:59:32.200000,503,1979,3416,4,0.012820513
2023-05-25 04:59:36.400000,504,1979,3413,4,0.012820513
2023-05-25 04:59:41.400000,505,1979,3412,4,0.012820513
2023-05-25 04:59:45.400000,506,1978,3409,4,0.012820513
2023-05-25 04:59:49.600000,507,1977,3407,4,0.012820513
2023-05-25 04:59:53.600000,508,1977,3403,4,0.012820513
2023-05-25 04:59:58.400000,509,1977,3402,4,0.012820513
2023-05-25 05:00:02.600000,510,1976,3399,4,0.012820513
2023-05-25 05:00:08,511,1976,3399,4,0.012820513
2023-05-25 05:00:15,512,1976,3401,4,0.012820513
2023-05-25 05:00:27,513,1975,3414,4,0.012820513
2023-05-25 05:00:31.200000,514,1975,3411,4,0.012820513
2023-05-25 05:00:36.400000,515,1975,3410,4,0.012820513
2023-05-25 05:00:40.400000,516,1974,3407,4,0.012820513
2023-05-25 05:00:44.400000,517,1974,3404,4,0.012820513
2023-05-25 05:00:49.600000,518,1974,3403,4,0.012820513
2023-05-25 05:00:53.600000,519,1973,3400,4,0.012820513
2023-05-25 05:00:58.400000,520,1973,3399,4,0.012820513
2023-05-25 05:01:02.800000,521,1973,3396,4,0.012820513
2023-05-25 05:01:06.800000,522,1972,3393,4,0.012820513
2023-05-25 05:01:10.800000,523,1972,3390,4,0.012820513
2023-05-25 05:01:14.800000,524,1972,3387,4,0.012820513
2023-05-25 05:01:18.600000,525,1971,3384,4,0.012820513
2023-05-25 05:01:22.400000,526,1971,3380,4,0.012820513
2023-05-25 05:01:26.600000,527,1971,3378,4,0.012820513
2023-05-25 05:01:30.600000,528,1970,3375,4,0.012820513
2023-05-25 05:01:34.800000,529,1970,3372,4,0.012820513
2023-05-25 05:01:39.800000,530,1969,3372,4,0.012820513
2023-05-25 05:01:43.800000,531,1969,3369,4,0.012820513
2023-05-25 05:01:49.600000,532,1969,3369,4,0.012820513
2023-05-25 05:01:53.800000,533,1968,3366,4,0.012820513
2023-05-25 05:01:57.800000,534,1968,3363,4,0.012820513
2023-05-25 05:02:04,535,1968,3365,4,0.012820513
2023-05-25 05:02:08,536,1967,3362,4,0.012820513
2023-05-25 05:02:12,537,1967,3359,4,0.012820513
2023-05-25 05:02:16,538,1966,3356,4,0.012820513
2023-05-25 05:02:20.200000,539,1966,3354,4,0.012820513
2023-05-25 05:02:24.200000,540,1966,3351,4,0.012820513
2023-05-25 05:02:31.200000,541,1965,3354,4,0.012820513
2023-05-25 05:02:35,542,1965,3350,4,0.012820513
2023-05-25 05:02:39.200000,543,1965,3348,4,0.012820513
2023-05-25 05:02:43,544,1965,3345,4,0.012820513
2023-05-25 05:02:47.200000,545,1964,3342,4,0.012820513
2023-05-25 05:02:51.600000,546,1964,3340,4,0.012820513
2023-05-25 05:02:56,547,1964,3338,4,0.012820513
2023-05-25 05:03:01,548,1963,3337,4,0.012820513
2023-05-25 05:03:05,549,1963,3334,5,0.009107468
2023-05-25 05:03:09,550,1963,3331,5,0.009107468
2023-05-25 05:03:13.200000,551,1962,3329,5,0.009107468
2023-05-25 05:03:18,552,1962,3328,5,0.009107468
2023-05-25 05:03:22,553,1962,3325,5,0.009107468
2023-05-25 05:03:26,554,1962,3322,5,0.009107468
2023-05-25 05:03:30,555,1961,3319,5,0.009107468
2023-05-25 05:03:34.600000,556,1961,3318,5,0.009107468
2023-05-25 05:03:39.600000,557,1961,3317,5,0.009107468
2023-05-25 05:03:45.400000,558,1960,3317,5,0.009107468
2023-05-25 05:03:49.600000,559,1960,3315,5,0.009107468
2023-05-25 05:03:53.800000,560,1960,3313,5,0.009107468
2023-05-25 05:03:58,561,1960,3310,5,0.009107468
2023-05-25 05:04:03.200000,562,1959,3310,5,0.009107468
2023-05-25 05:04:07.200000,563,1959,3307,5,0.009107468
2023-05-25 05:04:17,564,1959,3315,5,0.009107468
2023-05-25 05:04:22,565,1958,3314,5,0.009107468
2023-05-25 05:04:26,566,1958,3311,5,0.009107468
2023-05-25 05:04:29.800000,567,1958,3308,5,0.009107468
2023-05-25 05:04:34,568,1958,3305,5,0.009107468
2023-05-25 05:04:37.800000,569,1958,3302,5,0.009107468
2023-05-25 05:04:42,570,1957,3300,5,0.009107468
2023-05-25 05:04:46,571,1957,3297,5,0.009107468
2023-05-25 05:04:50,572,1957,3295,5,0.009107468
2023-05-25 05:04:54,573,1957,3292,5,0.009107468
2023-05-25 05:04:58.200000,574,1956,3290,5,0.009107468
2023-05-25 05:05:02.200000,575,1956,3287,5,0.009107468
2023-05-25 05:05:06.200000,576,1956,3285,5,0.009107468
2023-05-25 05:05:10.600000,577,1955,3283,5,0.009107468
2023-05-25 05:05:17.200000,578,1955,3285,5,0.009107468
2023-05-25 05:05:21.400000,579,1955,3283,5,0.009107468
2023-05-25 05:05:25.400000,580,1955,3280,5,0.009107468
2023-05-25 05:05:30.800000,581,1954,3280,5,0.009107468
2023-05-25 05:05:34.800000,582,1954,3277,5,0.009107468
2023-05-25 05:05:40.600000,583,1954,3278,5,0.009107468
2023-05-25 05:05:45.400000,584,1954,3277,5,0.009107468
2023-05-25 05:05:50.400000,585,1953,3276,5,0.009107468
2023-05-25 05:05:55,586,1953,3274,5,0.009107468
2023-05-25 05:05:59.200000,587,1953,3272,5,0.009107468
2023-05-25 05:06:03.200000,588,1953,3270,5,0.009107468
2023-05-25 05:06:07.200000,589,1952,3267,5,0.009107468
2023-05-25 05:06:14,590,1952,3269,5,0.009107468
2023-05-25 05:06:18.200000,591,1952,3267,5,0.009107468
2023-05-25 05:06:22.200000,592,1952,3265,5,0.009107468
2023-05-25 05:06:27,593,1951,3264,5,0.009107468
2023-05-25 05:06:31,594,1951,3261,5,0.009107468
2023-05-25 05:06:35,595,1951,3259,5,0.009107468
2023-05-25 05:06:39,596,1951,3256,5,0.009107468
2023-05-25 05:06:43,597,1950,3254,5,0.009107468
2023-05-25 05:06:46.800000,598,1950,3251,5,0.009107468
2023-05-25 05:06:50.800000,599,1950,3249,5,0.009107468
2023-05-25 05:06:54.800000,600,1949,3246,5,0.009107468
2023-05-25 05:06:58.800000,601,1949,3244,5,0.009107468
2023-05-25 05:07:03.400000,602,1949,3242,5,0.009107468
2023-05-25 05:07:08.400000,603,1949,3242,5,0.009107468
2023-05-25 05:07:13.400000,604,1949,3241,5,0.009107468
2023-05-25 05:07:17.600000,605,1948,3239,5,0.009107468
2023-05-25 05:07:21.600000,606,1948,3237,5,0.009107468
2023-05-25 05:07:26.600000,607,1948,3236,5,0.009107468
2023-05-25 05:07:30.800000,608,1948,3234,5,0.009107468
2023-05-25 05:07:34.800000,609,1947,3231,5,0.009107468
2023-05-25 05:07:39,610,1947,3229,5,0.009107468
2023-05-25 05:07:44.400000,611,1947,3229,5,0.009107468
2023-05-25 05:07:48.400000,612,1947,3227,6,0.009803922
2023-05-25 05:07:52.400000,613,1946,3225,6,0.009803922
2023-05-25 05:07:56.600000,614,1946,3223,6,0.009803922
2023-05-25 05:08:01.400000,615,1946,3222,6,0.009803922
2023-05-25 05:08:08.400000,616,1946,3224,6,0.009803922
2023-05-25 05:08:12.200000,617,1945,3222,6,0.009803922
2023-05-25 05:08:17,618,1945,3221,6,0.009803922
2023-05-25 05:08:21.200000,619,1945,3219,6,0.009803922
2023-05-25 05:08:25.200000,620,1944,3217,6,0.009803922
2023-05-25 05:08:29.400000,621,1944,3215,6,0.009803922
2023-05-25 05:08:34.200000,622,1944,3214,6,0.009803922
2023-05-25 05:08:38.200000,623,1944,3211,6,0.009803922
2023-05-25 05:08:42.400000,624,1943,3209,6,0.009803922
2023-05-25 05:08:46.400000,625,1943,3207,6,0.009803922
2023-05-25 05:08:51,626,1943,3206,6,0.009803922
2023-05-25 05:08:55,627,1943,3204,6,0.009803922
2023-05-25 05:08:59.200000,628,1942,3202,6,0.009803922
2023-05-25 05:09:03.600000,629,1942,3200,6,0.009803922
2023-05-25 05:09:07.800000,630,1942,3198,6,0.009803922
2023-05-25 05:09:11.600000,631,1942,3195,6,0.009803922
2023-05-25 05:09:16.600000,632,1942,3195,6,0.009803922
2023-05-25 05:09:21,633,1941,3193,6,0.009803922
2023-05-25 05:09:25.400000,634,1941,3192,6,0.009803922
2023-05-25 05:09:29.400000,635,1941,3190,6,0.009803922
2023-05-25 05:09:34.200000,636,1940,3189,6,0.009803922
2023-05-25 05:09:39,637,1940,3188,6,0.009803922
2023-05-25 05:09:43.600000,638,1940,3187,6,0.009803922
2023-05-25 05:09:48.200000,639,1940,3186,6,0.009803922
2023-05-25 05:09:52.400000,640,1939,3184,6,0.009803922
2023-05-25 05:09:56.600000,641,1939,3182,6,0.009803922
2023-05-25 05:10:00.800000,642,1939,3180,6,0.009803922
2023-05-25 05:10:16.200000,643,1939,3196,6,0.009803922
2023-05-25 05:10:20.200000,644,1939,3194,6,0.009803922
2023-05-25 05:10:24.200000,645,1938,3191,6,0.009803922
2023-05-25 05:10:28.200000,646,1938,3189,6,0.009803922
2023-05-25 05:10:32.200000,647,1938,3187,6,0.009803922
2023-05-25 05:10:36.200000,648,1938,3185,6,0.009803922
2023-05-25 05:10:40.400000,649,1938,3183,6,0.009803922
2023-05-25 05:10:48.200000,650,1937,3187,6,0.009803922
2023-05-25 05:10:52.200000,651,1937,3185,6,0.009803922
2023-05-25 05:10:56.400000,652,1937,3183,6,0.009803922
2023-05-25 05:11:01.200000,653,1936,3182,6,0.009803922
2023-05-25 05:11:05.200000,654,1936,3180,6,0.009803922
2023-05-25 05:11:12.600000,655,1936,3183,6,0.009803922
2023-05-25 05:11:16.800000,656,1936,3181,6,0.009803922
2023-05-25 05:11:20.800000,657,1936,3179,6,0.009803922
2023-05-25 05:11:25,658,1935,3178,6,0.009803922
2023-05-25 05:11:29.200000,659,1935,3176,6,0.009803922
2023-05-25 05:11:33.200000,660,1935,3174,6,0.009803922
2023-05-25 05:11:37.200000,661,1935,3172,6,0.009803922
2023-05-25 05:11:41.600000,662,1935,3170,6,0.009803922
2023-05-25 05:11:45.800000,663,1934,3168,6,0.009803922
2023-05-25 05:11:49.800000,664,1934,3166,6,0.009803922
2023-05-25 05:11:53.600000,665,1934,3164,6,0.009803922
2023-05-25 05:11:58,666,1934,3163,6,0.009803922
2023-05-25 05:12:02,667,1934,3160,6,0.009803922
2023-05-25 05:12:05.800000,668,1933,3158,6,0.009803922
2023-05-25 05:12:09.800000,669,1933,3156,6,0.009803922
2023-05-25 05:12:16,670,1933,3157,6,0.009803922
2023-05-25 05:12:23.400000,671,1933,3160,6,0.009803922
2023-05-25 05:12:28.600000,672,1933,3160,6,0.009803922
2023-05-25 05:12:32.800000,673,1932,3158,6,0.009803922
2023-05-25 05:12:36.800000,674,1932,3156,6,0.009803922
2023-05-25 05:12:41.200000,675,1932,3155,6,0.009803922
2023-05-25 05:12:45.600000,676,1931,3154,6,0.009803922
2023-05-25 05:12:49.600000,677,1931,3152,6,0.009803922
2023-05-25 05:12:53.800000,678,1931,3150,6,0.009803922
2023-05-25 05:12:58.800000,679,1931,3150,6,0.009803922
2023-05-25 05:13:02.800000,680,1931,3148,6,0.009803922
2023-05-25 05:13:07,681,1930,3146,6,0.009803922
2023-05-25 05:13:11,682,1930,3144,6,0.009803922
2023-05-25 05:13:15.200000,683,1930,3142,6,0.009803922
2023-05-25 05:13:19.200000,684,1930,3140,6,0.009803922
2023-05-25 05:13:23.200000,685,1930,3138,6,0.009803922
2023-05-25 05:13:30.400000,686,1930,3141,6,0.009803922
2023-05-25 05:13:34.600000,687,1929,3139,6,0.009803922
2023-05-25 05:13:39,688,1929,3138,6,0.009803922
2023-05-25 05:13:44.200000,689,1929,3138,6,0.009803922
2023-05-25 05:13:49,690,1929,3137,6,0.009803922
2023-05-25 05:13:53.600000,691,1929,3136,6,0.009803922
2023-05-25 05:13:57.800000,692,1928,3134,6,0.009803922
2023-05-25 05:14:03.600000,693,1929,3135,6,0.009803922
2023-05-25 05:14:08.400000,694,1928,3134,6,0.009803922
2023-05-25 05:14:12.400000,695,1928,3132,6,0.009803922
2023-05-25 05:14:16.400000,696,1928,3130,6,0.009803922
2023-05-25 05:14:20.600000,697,1927,3129,6,0.009803922
2023-05-25 05:14:25.600000,698,1927,3129,6,0.009803922
2023-05-25 05:14:30.800000,699,1927,3128,6,0.009803922
2023-05-25 05:14:34.800000,700,1927,3127,6,0.009803922
2023-05-25 05:14:39,701,1926,3125,6,0.009803922
2023-05-25 05:14:43.400000,702,1926,3124,6,0.009803922
2023-05-25 05:14:48.200000,703,1926,3123,6,0.009803922
2023-05-25 05:14:53.400000,704,1926,3123,6,0.009803922
2023-05-25 05:14:57.600000,705,1926,3121,6,0.009803922
2023-05-25 05:15:03,706,1926,3121,6,0.009803922
2023-05-25 05:15:08,707,1925,3121,6,0.009803922
2023-05-25 05:15:12.200000,708,1925,3119,6,0.009803922
2023-05-25 05:15:16.600000,709,1925,3118,6,0.009803922
2023-05-25 05:15:22.400000,710,1925,3119,6,0.009803922
2023-05-25 05:15:27,711,1924,3118,6,0.009803922
2023-05-25 05:15:31.400000,712,1924,3117,6,0.009803922
2023-05-25 05:15:38.600000,713,1924,3119,6,0.009803922
2023-05-25 05:15:47.200000,714,1923,3124,6,0.009803922
2023-05-25 05:15:51.800000,715,1923,3123,6,0.009803922
2023-05-25 05:15:55.800000,716,1923,3122,6,0.009803922
2023-05-25 05:16:00,717,1923,3120,6,0.009803922
2023-05-25 05:16:05,718,1922,3120,6,0.009803922
2023-05-25 05:16:10,719,1922,3119,6,0.009803922
2023-05-25 05:16:14.400000,720,1922,3118,6,0.009803922
2023-05-25 05:16:26.800000,721,1922,3128,6,0.009803922
2023-05-25 05:16:30.600000,722,1922,3126,6,0.009803922
2023-05-25 05:16:35.400000,723,1921,3125,6,0.009803922
2023-05-25 05:16:41.400000,724,1921,3126,6,0.009803922
2023-05-25 05:16:45.600000,725,1921,3124,6,0.009803922
2023-05-25 05:16:51.800000,726,1921,3126,6,0.009803922
2023-05-25 05:16:55.600000,727,1921,3123,6,0.009803922
2023-05-25 05:17:00.200000,728,1920,3123,6,0.009803922
2023-05-25 05:17:04.800000,729,1920,3122,6,0.009803922
2023-05-25 05:17:09.400000,730,1920,3121,6,0.009803922
2023-05-25 05:17:13.200000,731,1920,3119,6,0.009803922
2023-05-25 05:17:17.400000,732,1919,3117,6,0.009803922
2023-05-25 05:17:21.400000,733,1919,3116,6,0.009803922
2023-05-25 05:17:25.400000,734,1919,3114,6,0.009803922
2023-05-25 05:17:30.800000,735,1919,3114,6,0.009803922
2023-05-25 05:17:34.600000,736,1919,3112,6,0.009803922
2023-05-25 05:17:38.600000,737,1919,3110,6,0.009803922
2023-05-25 05:17:42.600000,738,1918,3109,6,0.009803922
2023-05-25 05:17:46.600000,739,1918,3107,6,0.009803922
2023-05-25 05:17:50.800000,740,1918,3105,6,0.009803922
2023-05-25 05:17:56.800000,741,1918,3106,6,0.009803922
2023-05-25 05:18:01.800000,742,1918,3106,6,0.009803922
2023-05-25 05:18:05.800000,743,1917,3104,6,0.009803922
2023-05-25 05:18:09.800000,744,1917,3102,6,0.009803922
2023-05-25 05:18:15,745,1917,3102,6,0.009803922
2023-05-25 05:18:19,746,1917,3100,6,0.009803922
2023-05-25 05:18:23,747,1917,3098,6,0.009803922
2023-05-25 05:18:26.800000,748,1917,3096,6,0.009803922
2023-05-25 05:18:32.200000,749,1917,3097,7,0.009345794
2023-05-25 05:18:37.600000,750,1917,3097,7,0.009345794
2023-05-25 05:18:41.600000,751,1916,3095,7,0.009345794
2023-05-25 05:18:46.600000,752,1916,3095,7,0.009345794
2023-05-25 05:18:50.800000,753,1916,3093,7,0.009345794
2023-05-25 05:18:56,754,1916,3093,7,0.009345794
2023-05-25 05:19:02.200000,755,1916,3094,7,0.009345794
2023-05-25 05:19:07,756,1916,3093,7,0.009345794
2023-05-25 05:19:12.800000,757,1916,3094,7,0.009345794
2023-05-25 05:19:17,758,1916,3093,7,0.009345794
2023-05-25 05:19:21,759,1915,3091,7,0.009345794
2023-05-25 05:19:25.200000,760,1915,3090,7,0.009345794
2023-05-25 05:19:29.400000,761,1915,3088,7,0.009345794
2023-05-25 05:19:34.400000,762,1915,3088,7,0.009345794
2023-05-25 05:19:44.600000,763,1915,3094,7,0.009345794
2023-05-25 05:19:48.600000,764,1914,3093,7,0.009345794
2023-05-25 05:19:54,765,1914,3093,7,0.009345794
2023-05-25 05:19:58.400000,766,1914,3092,7,0.009345794
2023-05-25 05:20:03,767,1914,3091,7,0.009345794
2023-05-25 05:20:08.400000,768,1914,3091,7,0.009345794
2023-05-25 05:20:12.400000,769,1914,3089,7,0.009345794
2023-05-25 05:20:16.600000,770,1914,3087,7,0.009345794
2023-05-25 05:20:22.200000,771,1914,3088,7,0.009345794
2023-05-25 05:20:26.200000,772,1913,3086,7,0.009345794
2023-05-25 05:20:30.600000,773,1913,3085,7,0.009345794
2023-05-25 05:22:51.200000,774,1913,3260,7,0.009345794
2023-05-25 05:22:55.200000,775,1913,3258,7,0.009345794
2023-05-25 05:22:59.200000,776,1913,3256,7,0.009345794
2023-05-25 05:23:03.400000,777,1913,3255,7,0.009345794
2023-05-25 05:23:08,778,1912,3254,7,0.009345794
2023-05-25 05:23:12,779,1912,3252,7,0.009345794
2023-05-25 05:23:16.200000,780,1912,3250,7,0.009345794
2023-05-25 05:23:20.200000,781,1912,3248,7,0.009345794
2023-05-25 05:23:24.200000,782,1912,3247,7,0.009345794
2023-05-25 05:23:29.400000,783,1912,3246,7,0.009345794
2023-05-25 05:23:42.800000,784,1911,3256,7,0.009345794
2023-05-25 05:23:47.200000,785,1911,3255,7,0.009345794
2023-05-25 05:23:51.200000,786,1911,3253,7,0.009345794
2023-05-25 05:23:55.400000,787,1911,3252,7,0.009345794
2023-05-25 05:24:13.800000,788,1911,3268,7,0.009345794
2023-05-25 05:24:18.800000,789,1911,3268,7,0.009345794
2023-05-25 05:24:23,790,1911,3266,7,0.009345794
2023-05-25 05:24:27.400000,791,1911,3265,7,0.009345794
2023-05-25 05:24:31.400000,792,1910,3263,7,0.009345794
2023-05-25 05:24:36.800000,793,1910,3263,7,0.009345794
2023-05-25 05:24:41,794,1910,3261,7,0.009345794
2023-05-25 05:24:46.600000,795,1910,3261,7,0.009345794
2023-05-25 05:24:57.800000,796,1910,3269,7,0.009345794
2023-05-25 05:25:05.200000,797,1909,3271,7,0.009345794
2023-05-25 05:25:10,798,1909,3270,7,0.009345794
2023-05-25 05:25:14,799,1909,3268,7,0.009345794
2023-05-25 05:25:19.800000,800,1909,3269,7,0.009345794
2023-05-25 05:25:23.600000,801,1909,3267,7,0.009345794
2023-05-25 05:25:30.200000,802,1908,3268,7,0.009345794
2023-05-25 05:25:34.400000,803,1908,3267,7,0.009345794
2023-05-25 05:25:39.200000,804,1908,3266,7,0.009345794
2023-05-25 05:25:43.600000,805,1908,3265,7,0.009345794
2023-05-25 05:25:47.600000,806,1908,3263,7,0.009345794
2023-05-25 05:25:51.600000,807,1908,3261,8,0.009913259
2023-05-25 05:25:55.600000,808,1907,3259,8,0.009913259
2023-05-25 05:25:59.400000,809,1907,3257,8,0.009913259
2023-05-25 05:26:06.400000,810,1907,3259,8,0.009913259
2023-05-25 05:26:10.400000,811,1907,3258,8,0.009913259
2023-05-25 05:26:14.400000,812,1907,3256,8,0.009913259
2023-05-25 05:26:21.400000,813,1907,3258,8,0.009913259
2023-05-25 05:26:27,814,1907,3258,8,0.009913259
2023-05-25 05:26:33.400000,815,1906,3259,8,0.009913259
2023-05-25 05:26:40.600000,816,1906,3261,8,0.009913259
2023-05-25 05:26:48.600000,817,1906,3264,8,0.009913259
2023-05-25 05:27:09.200000,818,1906,3283,9,0.011002445
2023-05-25 05:27:13.600000,819,1906,3281,9,0.011002445
2023-05-25 05:27:18.600000,820,1906,3281,9,0.011002445
2023-05-25 05:27:24.800000,821,1906,3282,9,0.011002445
2023-05-25 05:27:29,822,1906,3280,9,0.011002445
2023-05-25 05:27:33.200000,823,1905,3279,9,0.011002445
2023-05-25 05:27:37.200000,824,1905,3277,9,0.011002445
2023-05-25 05:27:45.400000,825,1905,3280,9,0.011002445
2023-05-25 05:27:55.600000,826,1905,3286,9,0.011002445
2023-05-25 05:27:59.800000,827,1905,3284,9,0.011002445
2023-05-25 05:28:03.800000,828,1905,3282,9,0.011002445
2023-05-25 05:28:08.200000,829,1905,3281,9,0.011002445
2023-05-25 05:28:13,830,1905,3280,9,0.011002445
2023-05-25 05:28:17.200000,831,1904,3279,9,0.011002445
2023-05-25 05:28:21.200000,832,1904,3277,9,0.011002445
2023-05-25 05:28:25.200000,833,1904,3275,9,0.011002445
2023-05-25 05:28:29.200000,834,1904,3273,9,0.011002445
2023-05-25 05:28:33.400000,835,1904,3272,9,0.011002445
2023-05-25 05:28:37.400000,836,1904,3270,9,0.011002445
2023-05-25 05:28:41.400000,837,1904,3268,9,0.011002445
2023-05-25 05:28:45.800000,838,1904,3267,9,0.011002445
2023-05-25 05:28:50.600000,839,1903,3266,9,0.011002445
2023-05-25 05:28:55.600000,840,1903,3266,9,0.011002445
2023-05-25 05:28:59.400000,841,1903,3264,9,0.011002445
2023-05-25 05:29:03.800000,842,1903,3263,9,0.011002445
2023-05-25 05:29:08,843,1903,3261,9,0.011002445
2023-05-25 05:29:12,844,1903,3259,9,0.011002445
2023-05-25 05:29:16,845,1903,3258,9,0.011002445
2023-05-25 05:29:20,846,1903,3256,9,0.011002445
2023-05-25 05:29:23.800000,847,1902,3254,9,0.011002445
2023-05-25 05:29:27.600000,848,1902,3252,9,0.011002445
2023-05-25 05:29:35.200000,849,1902,3255,9,0.011002445
2023-05-25 05:29:39.200000,850,1902,3253,9,0.011002445
2023-05-25 05:29:44,851,1901,3252,9,0.011002445
2023-05-25 05:29:48.200000,852,1901,3251,9,0.011002445
2023-05-25 05:29:53.400000,853,1901,3251,9,0.011002445
2023-05-25 05:29:57.800000,854,1901,3249,9,0.011002445
2023-05-25 05:30:02.200000,855,1901,3248,9,0.011002445
2023-05-25 05:30:06.600000,856,1901,3247,9,0.011002445
2023-05-25 05:30:11.400000,857,1901,3246,9,0.011002445
2023-05-25 05:30:15.400000,858,1901,3245,9,0.011002445
2023-05-25 05:30:19.800000,859,1901,3243,9,0.011002445
2023-05-25 05:30:24.200000,860,1900,3242,9,0.011002445
2023-05-25 05:30:28,861,1900,3240,9,0.011002445
2023-05-25 05:30:32.400000,862,1900,3239,9,0.011002445
2023-05-25 05:30:36.600000,863,1900,3238,9,0.011002445
2023-05-25 05:30:40.800000,864,1900,3236,9,0.011002445
2023-05-25 05:30:45.200000,865,1900,3235,9,0.011002445
2023-05-25 05:30:49,866,1900,3233,9,0.011002445
2023-05-25 05:30:53.200000,867,1900,3232,9,0.011002445
2023-05-25 05:30:58.800000,868,1900,3232,9,0.011002445
2023-05-25 05:31:02.600000,869,1899,3230,9,0.011002445
2023-05-25 05:31:06.800000,870,1899,3229,9,0.011002445
2023-05-25 05:31:11,871,1899,3227,9,0.011002445
2023-05-25 05:31:16.600000,872,1899,3227,9,0.011002445
2023-05-25 05:31:21,873,1899,3226,9,0.011002445
2023-05-25 05:31:24.800000,874,1899,3224,9,0.011002445
2023-05-25 05:31:28.800000,875,1899,3223,9,0.011002445
2023-05-25 05:31:34,876,1899,3222,9,0.011002445
2023-05-25 05:31:38.400000,877,1898,3221,9,0.011002445
2023-05-25 05:31:42.400000,878,1898,3220,9,0.011002445
2023-05-25 05:31:46.200000,879,1898,3218,9,0.011002445
2023-05-25 05:31:50.200000,880,1898,3216,9,0.011002445
2023-05-25 05:31:54,881,1898,3214,9,0.011002445
2023-05-25 05:32:00,882,1898,3215,9,0.011002445
2023-05-25 05:32:03.800000,883,1898,3213,9,0.011002445
2023-05-25 05:32:07.800000,884,1898,3212,9,0.011002445
2023-05-25 05:32:11.400000,885,1898,3209,9,0.011002445
