2023-05-25 00:00:00,4.21993,-1
2023-05-25 00:00:01,4.26512,-1
2023-05-25 00:00:02,4.25338,-1
2023-05-25 00:00:03,4.27485,-1
2023-05-25 00:00:04,4.26654,-1
2023-05-25 00:00:05,4.27138,-1
2023-05-25 00:00:06,4.28001,-1
2023-05-25 00:00:07,4.26216,-1
2023-05-25 00:00:08,4.26361,-1
2023-05-25 00:00:09,4.2753,-1
2023-05-25 00:00:10,4.2685,-1
2023-05-25 00:00:11,4.27432,-1
2023-05-25 00:00:12,4.23622,-1
2023-05-25 00:00:13,4.26185,-1
2023-05-25 00:00:14,4.26385,-1
2023-05-25 00:00:15,4.2753,-1
2023-05-25 00:00:16,4.27138,-1
2023-05-25 00:00:17,4.25182,-1
2023-05-25 00:00:18,4.23182,-1
2023-05-25 00:00:19,4.26014,-1
2023-05-25 00:00:20,4.27823,-1
2023-05-25 00:00:21,4.25891,-1
2023-05-25 00:00:22,4.26063,-1
2023-05-25 00:00:23,4.25594,-1
2023-05-25 00:00:24,4.27109,-1
2023-05-25 00:00:25,4.26327,-1
2023-05-25 00:00:26,4.25251,-1
2023-05-25 00:00:27,4.26449,-1
2023-05-25 00:00:28,4.2308,-1
2023-05-25 00:00:29,4.24102,-1
2023-05-25 00:00:30,4.24196,-1
2023-05-25 00:00:31,4.21999,-1
2023-05-25 00:00:32,4.23589,-1
2023-05-25 00:00:33,4.22982,-1
2023-05-25 00:00:34,4.27158,-1
2023-05-25 00:00:35,4.23569,-1
2023-05-25 00:00:36,4.25549,-1
2023-05-25 00:00:37,4.26376,-1
2023-05-25 00:00:38,4.27354,-1
2023-05-25 00:00:39,4.25667,-1
2023-05-25 00:00:40,4.25843,-1
2023-05-25 00:00:41,4.26527,-1
2023-05-25 00:00:42,4.25256,-1
2023-05-25 00:00:43,4.25207,-1
2023-05-25 00:00:44,4.2729,-1
2023-05-25 00:00:45,4.25627,-1
2023-05-25 00:00:46,4.26214,-1
2023-05-25 00:00:47,4.25656,-1
2023-05-25 00:00:48,4.26043,-1
2023-05-25 00:00:49,4.25823,-1
2023-05-25 00:00:50,4.2707,-1
2023-05-25 00:00:51,4.26723,-1
2023-05-25 00:00:52,4.27285,-1
2023-05-25 00:00:53,4.27867,-1
2023-05-25 00:00:54,4.25134,-1
2023-05-25 00:00:55,4.27872,-1
2023-05-25 00:00:56,4.25163,-1
2023-05-25 00:00:57,4.25476,-1
2023-05-25 00:00:58,4.27501,-1
2023-05-25 00:00:59,4.28107,-1
2023-05-25 00:01:00,4.27721,-1
2023-05-25 00:01:01,4.27403,-1
2023-05-25 00:01:02,4.28014,-1
2023-05-25 00:01:03,4.26596,-1
2023-05-25 00:01:04,4.27961,-1
2023-05-25 00:01:05,4.27158,-1
2023-05-25 00:01:06,4.2528,-1
2023-05-25 00:01:07,4.27501,-1
2023-05-25 00:01:08,4.26889,-1
2023-05-25 00:01:09,4.27985,-1
2023-05-25 00:01:10,4.25985,-1
2023-05-25 00:01:11,4.26254,-1
2023-05-25 00:01:12,4.27961,-1
2023-05-25 00:01:13,4.2552,-1
2023-05-25 00:01:14,4.25545,-1
2023-05-25 00:01:15,4.25936,-1
2023-05-25 00:01:16,4.25887,-1
2023-05-25 00:01:17,4.26034,-1
2023-05-25 00:01:18,4.25178,-1
2023-05-25 00:01:19,4.2752,-1
2023-05-25 00:01:20,4.23686,-1
2023-05-25 00:01:21,4.25569,-1
2023-05-25 00:01:22,4.25985,-1
2023-05-25 00:01:23,4.25594,-1
2023-05-25 00:01:24,4.22566,-1
2023-05-25 00:01:25,4.25056,-1
2023-05-25 00:01:26,4.24298,-1
2023-05-25 00:01:27,4.2508,-1
2023-05-25 00:01:28,4.23686,-1
2023-05-25 00:01:29,4.26792,-1
2023-05-25 00:01:30,4.23907,-1
2023-05-25 00:01:31,4.25642,-1
2023-05-25 00:01:32,4.25422,-1
2023-05-25 00:01:33,4.27423,-1
2023-05-25 00:01:34,4.28083,-1
2023-05-25 00:01:35,4.26009,-1
2023-05-25 00:01:36,4.25325,-1
2023-05-25 00:01:37,4.25716,-1
2023-05-25 00:01:38,4.26327,-1
2023-05-25 00:01:39,4.25545,-1
2023-05-25 00:01:40,4.25814,-1
2023-05-25 00:01:41,4.25496,-1
2023-05-25 00:01:42,4.25911,-1
2023-05-25 00:01:43,4.28087,-1
2023-05-25 00:01:44,4.25011,-1
2023-05-25 00:01:45,4.27354,-1
2023-05-25 00:01:46,4.26376,-1
2023-05-25 00:01:47,4.27745,-1
2023-05-25 00:01:48,4.25891,-1
2023-05-25 00:01:49,4.27281,-1
2023-05-25 00:01:50,4.28063,-1
2023-05-25 00:01:51,4.28014,-1
2023-05-25 00:01:52,4.25574,-1
2023-05-25 00:01:53,4.26205,-1
2023-05-25 00:01:54,4.27207,-1
2023-05-25 00:01:55,4.27403,-1
2023-05-25 00:01:56,4.2755,-1
2023-05-25 00:01:57,4.25623,-1
2023-05-25 00:01:58,4.28014,-1
2023-05-25 00:01:59,4.27696,-1
2023-05-25 00:02:00,4.25985,-1
2023-05-25 00:02:01,4.27794,-1
2023-05-25 00:02:02,4.26131,-1
